vleft [A/m2],vright [A/m2],freql,freqr
0.0,0.055055055055055056,0.0,0.002965260855228722
0.055055055055055056,0.11011011011011011,0.0,0.00034746090354246395
0.11011011011011011,0.16516516516516516,0.0,0.00021387702470391642
0.16516516516516516,0.22022022022022023,0.0,0.00015383174553149315
0.22022022022022023,0.2752752752752753,0.0,0.00012259361954366496
0.2752752752752753,0.3303303303303303,0.0,9.94078163226307e-05
0.3303303303303303,0.3853853853853854,0.0,8.770602615274845e-05
0.3853853853853854,0.44044044044044045,0.0,9.285544323629007e-05
0.44044044044044045,0.4954954954954955,0.0,7.605296533546221e-05
0.4954954954954955,0.5505505505505506,0.0,6.094119530323007e-05
0.5505505505505506,0.6056056056056056,0.0,5.959935277580559e-05
0.6056056056056056,0.6606606606606606,0.0,5.444756892358034e-05
0.6606606606606606,0.7157157157157157,0.0,5.346385706531316e-05
0.7157157157157157,0.7707707707707708,0.0,4.722458569130078e-05
0.7707707707707708,0.8258258258258259,0.0,5.332258456651509e-05
0.8258258258258259,0.8808808808808809,0.0,3.884011687404829e-05
0.8808808808808809,0.9359359359359359,0.0,4.2959788184471466e-05
0.9359359359359359,0.990990990990991,0.0,4.121920086711443e-05
0.990990990990991,1.0460460460460461,0.0,3.899436795397249e-05
1.0460460460460461,1.1011011011011012,0.0,3.4386788829521796e-05
1.1011011011011012,1.1561561561561562,0.0,2.9793700107306663e-05
1.1561561561561562,1.2112112112112112,0.0,3.094979569819228e-05
1.2112112112112112,1.2662662662662663,0.0,3.206559381932288e-05
1.2662662662662663,1.3213213213213213,0.0,2.7589628039643955e-05
1.3213213213213213,1.3763763763763763,0.0,2.801920057625365e-05
1.3763763763763763,1.4314314314314314,0.0,2.5177798371924004e-05
1.4314314314314314,1.4864864864864866,0.0,2.8308243901089447e-05
1.4864864864864866,1.5415415415415417,0.0,3.0937734237639755e-05
1.5415415415415417,1.5965965965965967,0.0,2.2543874022527266e-05
1.5965965965965967,1.6516516516516517,0.0,2.505236133446074e-05
1.6516516516516517,1.7067067067067068,0.0,2.459519223940176e-05
1.7067067067067068,1.7617617617617618,0.0,2.453118609784445e-05
1.7617617617617618,1.8168168168168168,0.0,2.6092111188628732e-05
1.8168168168168168,1.8718718718718719,0.0,2.88031875235941e-05
1.8718718718718719,1.926926926926927,0.0,2.1684911504637205e-05
1.926926926926927,1.981981981981982,0.0,2.31840550955175e-05
1.981981981981982,2.037037037037037,0.0,2.0177586003531663e-05
2.037037037037037,2.0920920920920922,0.0,2.085711355140908e-05
2.0920920920920922,2.1471471471471473,0.0,1.986442958079332e-05
2.1471471471471473,2.2022022022022023,0.0,2.2657085823506285e-05
2.2022022022022023,2.2572572572572573,0.0,1.904660907649127e-05
2.2572572572572573,2.3123123123123124,0.0,1.485846222962018e-05
2.3123123123123124,2.3673673673673674,0.0,1.7928184029970643e-05
2.3673673673673674,2.4224224224224224,0.0,1.6504560831434783e-05
2.4224224224224224,2.4774774774774775,0.0,1.6658013323217457e-05
2.4774774774774775,2.5325325325325325,0.0,1.542505670677536e-05
2.5325325325325325,2.5875875875875876,0.0,1.9665882535654906e-05
2.5875875875875876,2.6426426426426426,0.0,1.52527024409092e-05
2.6426426426426426,2.6976976976976976,0.0,1.7837901720766268e-05
2.6976976976976976,2.7527527527527527,0.0,1.731970961531656e-05
2.7527527527527527,2.8078078078078077,0.0,1.4957258591166935e-05
2.8078078078078077,2.8628628628628627,0.0,1.3343641028696235e-05
2.8628628628628627,2.9179179179179178,0.0,1.4007903798574524e-05
2.9179179179179178,2.9729729729729732,0.0,1.4222963032307964e-05
2.9729729729729732,3.0280280280280283,0.0,1.362020224778928e-05
3.0280280280280283,3.0830830830830833,0.0,1.5029716810179316e-05
3.0830830830830833,3.1381381381381384,0.0,1.652561121524196e-05
3.1381381381381384,3.1931931931931934,0.0,1.6929866398340532e-05
3.1931931931931934,3.2482482482482484,0.0,1.5831913737313943e-05
3.2482482482482484,3.3033033033033035,0.0,1.3071369752080583e-05
