vleft [A/m2],vright [A/m2],freql,freqr
0.0,0.055055055055055056,0.0,0.5436227638215105
0.055055055055055056,0.11011011011011011,0.0,0.008618232022775877
0.11011011011011011,0.16516516516516516,0.0,0.005111775524969384
0.16516516516516516,0.22022022022022023,0.0,0.003681756488493428
0.22022022022022023,0.2752752752752753,0.0,0.0028310957397964165
0.2752752752752753,0.3303303303303303,0.0,0.002351586717032278
0.3303303303303303,0.3853853853853854,0.0,0.001973597604124001
0.3853853853853854,0.44044044044044045,0.0,0.0017336880271713703
0.44044044044044045,0.4954954954954955,0.0,0.001528095200173955
0.4954954954954955,0.5505505505505506,0.0,0.001359747147364307
0.5505505505505506,0.6056056056056056,0.0,0.001227127412888529
0.6056056056056056,0.6606606606606606,0.0,0.0011415912461218078
0.6606606606606606,0.7157157157157157,0.0,0.0010424837358115223
0.7157157157157157,0.7707707707707708,0.0,0.0009360438967448742
0.7707707707707708,0.8258258258258259,0.0,0.0009211112250781165
0.8258258258258259,0.8808808808808809,0.0,0.00083961856657248
0.8808808808808809,0.9359359359359359,0.0,0.0007882310942505349
0.9359359359359359,0.990990990990991,0.0,0.0007330468782433434
0.990990990990991,1.0460460460460461,0.0,0.0007016507857569106
1.0460460460460461,1.1011011011011012,0.0,0.0006823898414379423
1.1011011011011012,1.1561561561561562,0.0,0.000635737872946765
1.1561561561561562,1.2112112112112112,0.0,0.0006213385501333335
1.2112112112112112,1.2662662662662663,0.0,0.0005573690480277889
1.2662662662662663,1.3213213213213213,0.0,0.000549063820128814
1.3213213213213213,1.3763763763763763,0.0,0.0005361614286159604
1.3763763763763763,1.4314314314314314,0.0,0.0005057265280303801
1.4314314314314314,1.4864864864864866,0.0,0.0005076483218496204
1.4864864864864866,1.5415415415415417,0.0,0.0004685968761526177
1.5415415415415417,1.5965965965965967,0.0,0.00046501870064493187
1.5965965965965967,1.6516516516516517,0.0,0.00044112787875476766
1.6516516516516517,1.7067067067067068,0.0,0.0004330042313541548
1.7067067067067068,1.7617617617617618,0.0,0.000394831941872945
1.7617617617617618,1.8168168168168168,0.0,0.00041258070249708433
1.8168168168168168,1.8718718718718719,0.0,0.0003797475368613756
1.8718718718718719,1.926926926926927,0.0,0.00037305855167246607
1.926926926926927,1.981981981981982,0.0,0.00036484694916003176
1.981981981981982,2.037037037037037,0.0,0.000339905585221361
2.037037037037037,2.0920920920920922,0.0,0.00033326372434354303
