x,y
0.42070258120841,0.0656587733321199
0.310491625232827,0.880736563746607
0.694629697986788,0.526640762983829
0.987080612625576,0.143609491524912
0.856775214758677,0.625627574897982
0.890313410207641,0.138897103539665
0.464670533599366,0.323517552105156
0.26155725234771,0.308594899520146
0.787670409181101,0.467691125287202
0.775668429600371,0.658904153975651
0.655372109737291,0.36184797333063
0.557486628987011,0.00563870963076321
0.207582691970884,0.679716308538872
0.0431770565213569,0.563810026635739
0.966306667567048,0.183205575101863
0.978213192356602,0.817939611821831
0.210116461986758,0.522753793735163
0.92781760559842,0.195638503849496
0.542240610502519,0.616186586532557
0.173029231392895,0.204951273766773
0.23631786338444,0.570595980169789
0.058053799106125,0.663787487967931
0.350184916935547,0.280871900061263
0.740100187869236,0.423682826365045
0.993766545092391,0.726802028602781
0.402414383721071,0.746646515839064
0.72276205437306,0.303919248699545
0.0267320442268251,0.714434727995934
0.0864858383274847,0.462717443778097
0.413716076385448,0.037018850655769
0.0423552188553886,0.941512618039248
0.398133472104331,0.854692103324669
0.972422585100581,0.397321436725579
0.471050356804537,0.996207435175735
0.167877706925461,0.482454450304912
0.811188000616422,0.708456027534207
0.218126755788509,0.288007905453643
0.159367684421714,0.829515869991552
0.832086430951993,0.603709603512515
0.81082293423035,0.508753778290617
0.670393917893136,0.544752438850869
0.506183264958963,0.72886154889639
0.770075043632151,0.0142106787290078
0.644217390890189,0.579963662261178
0.608545118670161,0.220745556047746
0.165435353772766,0.591844488859401
0.459541421162179,0.196223664961735
0.459039275855503,0.961993215842529
0.500598203533438,0.994460363321435
0.640184178014792,0.77188259877411
0.251354186085198,0.485120729681454
0.421549827950588,0.836356828251024
0.700719044212082,0.890286151341771
0.427088686889234,0.00801274995191977
0.945494435252683,0.722921476979266
0.802613983765694,0.130652986816197
0.613656868650721,0.607762009425707
0.990949622388842,0.084044351394073
0.218845728249108,0.259315764561206
0.0400971246555352,0.428959928345654
0.55808241231228,0.930928678640383
0.551943068583601,0.800828753146792
0.0498751076275584,0.344205962883602
0.950919660075162,0.371428571428571
0.2334126317073,0.203862104644126
0.142145883471511,0.215149995124885
0.486871619247549,0.120960424043644
0.826461200056018,0.199806168190075
0.803632568090123,0.675486547537319
0.040969514066928,0.278667170776936
0.676831880646101,0.0557456880484999
0.381774209863042,0.966021428698283
0.788886036622069,0.33880679801504
0.424106989784955,0.17492969694231
0.896308368460932,0.84329152658249
0.528195578834576,0.924881895256616
0.146475964663922,0.378746500117922
0.283873809344133,0.847419444985551
0.470558852127917,0.613222962660797
0.458791616947496,0.579460152032371
0.960153388115205,0.690361762210804
0.776435604537929,0.692733202595936
0.991126183778528,0.6864671522474
0.816050693271964,0.919300972357731
0.302571804139935,0.65496764513061
0.585776739349365,0.335434605978834
0.174368274144215,0.618954766264089
0.263007503435769,0.769558421340098
0.846679225446277,0.258611386083456
0.453729518479806,0.142091324227347
0.761399287584135,0.364705004998927
0.360938277347447,0.713499208384243
0.667849357258896,0.806913763823229
0.727681928912805,0.567940045780166
0.417639240091193,0.142791684352297
0.997636205546435,0.843473741686674
0.736935181976046,0.271781380143639
0.94012817970099,0.230130168297889
0.547614771572656,0.256069469105388
0.117971238974601,0.585193197000474
0.42703070321359,0.203771895416313
0.588600250728188,0.112090281575708
0.103858243839165,0.112612509923935
0.893522225575588,0.381413118039719
0.58212341279149,0.492373982651808
0.87833492092916,0.0314007300437536
0.351006604323662,0.453574410444471
0.125427373287193,0.995033878805281
0.207931075123181,0.864940256162984
0.0598666519217077,0.808489682873261
0.562540243225512,0.962653569401465
0.104230437249115,0.506005468920217
0.836623539405623,0.796697552420196
0.176486572241604,0.885547929449126
0.134832209743338,0.798685964268386
0.251095616327804,0.247972055790147
0.155796202111467,0.738853931661356
0.301618949266498,0.488312347978025
0.990929192970273,0.942748721640997
0.253903263797835,0.391022205406976
0.26746757996822,0.220922792060773
0.97026059086593,0.216245435045746
0.589460853702672,0.0637993410257467
0.670731777205482,0.122510934258437
0.217344314892694,0.439965891729664
0.51796546286471,0.766679843862274
0.0743717588398981,0.492735914846584
0.423345419150894,0.578913922045765
0.368984661763881,0.636849422606743
0.370151745327195,0.810107495845422
0.102526589876944,0.796650460802596
0.957259155824895,0.847249924121744
0.871295851484489,0.307768208816062
0.730474244664804,0.0277318950489232
0.0129189256798677,0.157117862330156
0.175668045676322,0.565261153486678
0.451237301741105,0.363585845280362
0.493822799911902,0.455438066844819
0.610025856243688,0.827136808268601
0.321974142306784,0.057228718710873
0.73503336890203,0.485806486537935
0.779145773500831,0.817672453779339
0.633576795363718,0.48834094687464
0.600921007089263,0.863270433376037
0.485526499697835,0.0231891695191822
0.609046821356406,0.891702198358098
0.913545400841013,0.592472427634186
0.934223338244063,0.429620791471071
0.895311258366274,0.689455559500385
0.68707530232339,0.75304006353789
0.734146010235385,0.242883053199942
0.380560685673317,0.456824161201267
0.428895868676639,0.8709677363178
0.443655724785333,0.292978030390488
0.61240080585774,0.736128511902816
0.387291388097338,0.661310553014637
0.44684071378986,0.66101152921034
0.904359307450382,0.522049773894062
0.175954433875637,0.168863280608725
0.252224330648136,0.965086911898972
0.814197022929088,0.646164638061262
0.746307299139957,0.391016720677335
0.759481707857889,0.854428806554246
0.748011048299656,0.669280976139759
0.395676607057156,0.884439047202395
0.080101811158312,0.58608574985881
0.0725747675331172,0.702753439503112
0.170894894481166,0.242743163643409
0.272809481612439,0.0599367984235415
0.298505182229082,0.30795629888608
0.996637714844126,0.777207093385628
0.281123622951124,0.277582886945716
0.5680938527785,0.601970341508775
0.923568850156611,0.832066398172376
0.336865357402368,0.868577352164428
0.100756953680453,0.719173135140885
0.51130517817717,0.610320243695095
0.310677028219555,0.786633036234654
0.775808762166559,0.155139981282844
0.567508900277576,0.394506934062057
0.0680288451884155,0.422986856820216
0.434184555823638,0.766945843698309
0.0212480925426627,0.045216575302966
0.605753992228279,0.511814061179159
0.623279322742834,0.00308863930544661
0.709006552712431,0.857773595734916
0.571451762423182,0.671424855677002
0.200803000246062,0.55176259319322
0.604185728272957,0.766671455614508
0.850041569409058,0.0111861623799947
0.390091533763915,0.720041322308939
0.881685593024172,0.903536033229585
0.368857700272462,0.304117771570031
0.92725081539025,0.265530165508677
0.106928818009247,0.645887055373676
0.891971595952091,0.814482145213743
0.885020852244461,0.598351777912715
0.926822597911121,0.979480920096716
0.950997473745275,0.523956825744716
0.81952413617543,0.859190442165775
0.528340684412607,0.0343767507873297
0.251302749582186,0.663410909648941
0.390323335947721,0.0795101358134743
0.093901776398212,0.836098895012405
0.747138969661138,0.163621895722668
0.448000356915007,0.431138684731339
0.337070860870232,0.642355054802232
0.0438798210100882,0.478929447929386
0.0176124674870749,0.754183656667698
0.0259456154502414,0.328266722956981
0.360841143454344,0.105884761966993
0.514685996212885,0.240610720244936
0.0238132083890682,0.533268937039799
0.250541811565376,0.73788719319728
0.425287090830138,0.902606113390249
0.282310563049874,0.729936739799184
0.403521231960494,0.345381566117386
0.479385273764676,0.0875569182572799
0.580764609354678,0.211842456738665
0.571812748998534,0.747500641041163
0.263131442395883,0.0310876735970993
0.618047629849341,0.0993754054817184
0.0428628187821568,0.632937193224104
0.948363842992207,0.0949383443426491
0.987785694896815,0.595485743563513
0.392359451097436,0.208653659941768
0.523647795062642,0.0966626153584077
0.246712952122031,0.166780615548756
0.843734168713471,0.137788637011895
0.98577690052334,0.908216577014128
0.849066137767886,0.433404182604009
0.633531389881147,0.40358082280035
0.0292649651204803,0.205672104497259
0.543071959933952,0.287644188913666
0.22025613257316,0.140301686488206
0.643824140702752,0.187112113971241
0.469374749953221,0.868461235219763
0.936554599851206,0.0606207926943361
0.34171986211784,0.937666395600639
0.909927673102167,0.109159590582235
0.872318731610605,0.791581881602642
0.833313414481953,0.380595136001632
0.839210718696993,0.5105966067606
0.164704014847474,0.134633550079079
0.811227970769863,0.280730579132617
0.3852366534892,0.244903663350764
0.655711495611332,0.704042241175442
0.700674486510263,0.119233717404376
0.943047915252956,0.293504846453727
0.238412544127409,0.540451552867733
0.575578055051191,0.635363976530046
0.272932567825395,0.797430563062028
0.506095656689459,0.872116281957592
0.0649655931550901,0.37341706658085
0.980491872768509,0.98849592830407
0.567059764783564,0.364796792781864
0.540686027942419,0.456959490097041
0.0259300995600506,0.0811247473801508
0.75799191632112,0.466569398746937
0.208860358623052,0.390323167190253
0.359771701097822,0.00475264718111096
0.239330271253091,0.417608217958521
0.364243774201474,0.224387958856866
0.417731284047898,0.70878395086779
0.505394483316264,0.333661831488295
0.530327365097447,0.124289992657308
0.848828375659672,0.972654610647028
0.0336555762648808,0.820357371009681
0.0763063764474908,0.322002581035812
0.474414027316531,0.505753414753849
0.187236442140037,0.739091238712672
0.916198143191807,0.404603614025088
0.232845965542844,0.635497343344574
0.218666783293604,0.230895552096906
0.0510914655992456,0.128417892671829
0.3957114095952,0.626855541682727
0.314399369129438,0.115451297104964
0.536508498740725,0.741860357633238
0.299112583862552,0.575046988449564
0.861615801408697,0.577498255910921
0.353213202869051,0.542413021925435
0.0323501885978591,0.898634095382939
0.141232953268188,0.0221148460432624
0.950835109437009,0.807670842148277
0.484732668443508,0.805444298902378
0.674760797128046,0.593468880499451
0.952973781318017,0.651751994339902
0.369534723450075,0.343313012474468
0.569721538515781,0.0883235241918202
0.518544892819182,0.302755269086826
0.484645003181365,0.301136994217295
0.732604784782814,0.841502406748918
0.29685627586115,0.457992042599125
0.948666043668159,0.590990562036725
0.416161828017913,0.376832928758746
0.52902231376393,0.353006774901476
0.833478630011304,0.457617077289835
0.384621644478306,0.047191672193149
0.844993067907518,0.170939602914124
0.906761121658091,0.457015182972112
0.500065743608303,0.2158699826829
0.132783435681222,0.661542429660674
0.32825978045431,0.337768238805554
0.0990047385717329,0.978927899174924
0.678266861973985,0.722539205224546
0.623622456669359,0.261441844842688
0.391946405811978,0.996197813484683
0.525033180818828,0.16191774846296
0.800152331107879,0.379118491588146
0.660493139360627,0.989065994594554
0.497434636672118,0.147508148835996
0.822232513312446,0.986239834687578
0.185738866854076,0.283803649335336
0.57404417980653,0.521298593719698
0.229246332828361,0.107195825687446
0.53928766206062,0.713131744503348
0.0449875668192101,0.15878048478474
0.526915637683453,0.501285364743852
0.836949997332564,0.320927865944136
0.698664182633135,0.352137926109036
0.147267739711896,0.441466462960707
0.599268798384721,0.445840659061608
0.805975782569865,0.831948207260222
0.638198480859188,0.528587262686587
0.388572786042103,0.144088179273924
0.0488847958744617,0.308794887294785
0.926842797025824,0.771038515644505
0.669874438602569,0.295758473365937
0.347133655626607,0.837282746127024
0.794805341556726,0.216921685903143
0.28516724571916,0.965426069379931
0.802486790566258,0.442324986097151
0.664092483945922,0.513823304885849
0.153654629883848,0.954830332492896
0.458810940888611,0.113084087789207
0.0784118335960663,0.0522197234077142
0.612167974671787,0.312948093434823
0.800140951230096,0.881258404509146
0.230822904455337,0.944091721677625
0.535938772800211,0.39620788384226
0.102416306999854,0.912937378715742
0.418321343921457,0.525699765292249
0.0950318438835087,0.015252923176411
0.807800572124055,0.764259328840755
0.911723814324866,0.234056621499268
0.012624045435674,0.627928910057473
0.194697464555843,0.77696927649332
0.137874288209379,0.848834471358444
0.204690094984365,0.346961152987023
0.0618257320901857,0.225424225653434
0.714047037205504,0.658389197024962
0.450961132380107,0.845676170963775
0.865632047567409,0.681702889877442
0.782805745815886,0.0618618000607704
0.878030356376915,0.261374024445009
0.248623504424601,0.453878112760031
0.740304101988898,0.629157238471881
0.868138656347313,0.931768132141557
0.44810741592107,0.532707418505992
0.295704802194091,0.815714756690078
0.930604432662445,0.679173188629169
0.955211205530442,0.912654381392763
0.666999139837277,0.941816148289568
0.904453357501967,0.303648106404037
0.436601682605865,0.931611420019682
0.100199612296999,0.680142376868665
0.626086654791664,0.700041346797019
0.659057711538496,0.638461767126253
0.708084039162011,0.921828160777047
0.919581432945849,0.342363110762237
0.954591452456212,0.949096636752492
0.77013313329909,0.882464696383806
0.123847823365119,0.944117133551846
0.666617701831158,0.151105086943935
0.876021973645325,0.51776894738547
0.697448624139899,0.575780190824901
0.178144711698999,0.675147318936135
0.10219573977394,0.612568939528185
0.655615036801846,0.269936583939387
0.997449909452278,0.310936011869014
0.60400578958472,0.403544948443774
0.122558969410109,0.35566708327145
0.967604224405053,0.779927643204849
0.784610300689883,0.552351140878499
0.154277774091799,0.991240648056277
0.275342364765749,0.512193612710283
0.115950031318326,0.460721858104308
0.60468197301663,0.0319949791124374
0.901810686493709,0.489366410622716
0.842619605829828,0.878933803608943
0.473087893512461,0.774259030071325
0.637086193005155,0.219488528648201
0.954566824474941,0.883865902887471
0.767947281392651,0.202483894396285
0.526014429927156,0.428114954508105
0.584034509130683,0.838594492485472
0.71277503719853,0.0530864760014029
0.47238777016236,0.713202778031394
0.0544382525740821,0.0677040632332232
0.800046475045485,0.0978376623330347
0.772854103538981,0.436292265162077
0.0576833471934599,0.608537455685159
0.712120297703121,0.610427672370693
0.550474758035779,0.219058069134608
0.244487486538159,0.802562232019811
0.0300636393344087,0.00668098951918018
0.321712010910072,0.177466222793363
0.146175914118677,0.924945889659595
0.771051775638425,0.758194025096756
0.571686795675865,0.427130006321116
0.370573269946336,0.747646501123519
0.172257905497147,0.103181563969782
0.169053784254713,0.793863866517646
0.370342963430086,0.511652954071904
0.721324239969771,0.948254841434704
0.342372110186151,0.422058935317478
0.776124303376683,0.943155287013088
0.153897721742194,0.63943668277137
0.0649546327419015,0.771865717025838
0.968975642407967,0.0336741417551814
0.10472703063122,0.541458597174154
0.695551697644736,0.150083780379199
0.960192034880104,0.15309684845316
0.887195955848195,0.9624297398906
0.635417241285227,0.804556679629159
0.286063580397271,0.371549998045583
0.417923373076407,0.953814826730912
0.192548671664125,0.125836404755775
0.0541836588723625,0.734981102393828
0.805164621339919,0.311905897843633
0.317109674067718,0.266557425684851
0.87777018350792,0.0816268108233856
0.418001083681643,0.656892678801768
0.218299306260715,0.737592996467227
0.642940487343888,0.613328935751001
0.421679207628224,0.794010795015466
0.781162540835267,0.50060734760634
0.397918570798789,0.564647321163702
0.468109361513456,0.398035632344347
0.606394058285116,0.474579436047523
0.238762140944351,0.360059440026012
0.523041551671582,0.808441478259738
0.173700935271452,0.0675187492149224
0.799896173379846,0.0209249572813959
0.36202136914844,0.190849603814638
0.809881335225411,0.954581896896653
0.280952427490968,0.331044431750146
0.483096467418243,0.255020226123079
6.11610333645632E-05,0.883669002360765
0.134173318837541,0.530714001494623
0.0807022695767428,0.199137040653527
0.750801454126025,0.956625725356583
0.701919633283675,0.24753785124113
0.443760772106207,0.817812440740917
0.379055770831889,0.59298305561263
0.650168555749956,0.043671182721516
0.0662163896847933,0.961233985329153
0.890670471778035,0.562828604113565
0.412441518593305,0.437995910366748
0.178020839676067,0.0322461025064957
0.526041278414496,0.553002832406565
0.637822500279347,0.67155050641812
0.298594290859953,0.0744263541278514
0.471912379279978,0.223393840239868
