vleft [A/m2],vright [A/m2],freql,freqr
0.0,0.025025025025025027,0.0,0.3406763376142263
0.025025025025025027,0.05005005005005005,0.0,0.025414241862717346
0.05005005005005005,0.07507507507507508,0.0,0.015317575861312565
0.07507507507507508,0.1001001001001001,0.0,0.011554374938842203
0.1001001001001001,0.12512512512512514,0.0,0.009029093739818196
0.12512512512512514,0.15015015015015015,0.0,0.007414366830043048
0.15015015015015015,0.1751751751751752,0.0,0.006245262421702365
0.1751751751751752,0.2002002002002002,0.0,0.005437587977937104
0.2002002002002002,0.22522522522522523,0.0,0.004897958525018736
0.22522522522522523,0.2502502502502503,0.0,0.004384786457400481
0.2502502502502503,0.2752752752752753,0.0,0.003942180567470443
0.2752752752752753,0.3003003003003003,0.0,0.0036430494094596764
0.3003003003003003,0.3253253253253253,0.0,0.003340468077039206
0.3253253253253253,0.3503503503503504,0.0,0.0031741644099033974
0.3503503503503504,0.3753753753753754,0.0,0.002925565457296451
0.3753753753753754,0.4004004004004004,0.0,0.002879849306986227
0.4004004004004004,0.42542542542542544,0.0,0.002661331441910449
0.42542542542542544,0.45045045045045046,0.0,0.0025559459395877193
0.45045045045045046,0.47547547547547553,0.0,0.0023711428743483126
0.47547547547547553,0.5005005005005005,0.0,0.0023200742263589196
0.5005005005005005,0.5255255255255256,0.0,0.002211038457004257
0.5255255255255256,0.5505505505505506,0.0,0.0020878444598458347
0.5505505505505506,0.5755755755755756,0.0,0.002021209251627454
0.5755755755755756,0.6006006006006006,0.0,0.0019177684503427466
0.6006006006006006,0.6256256256256256,0.0,0.0018790734523123458
0.6256256256256256,0.6506506506506506,0.0,0.0017784982690033937
0.6506506506506506,0.6756756756756758,0.0,0.001728584945227011
0.6756756756756758,0.7007007007007008,0.0,0.0016698265111554568
0.7007007007007008,0.7257257257257258,0.0,0.001621488288591206
0.7257257257257258,0.7507507507507508,0.0,0.0015840223184328654
0.7507507507507508,0.7757757757757758,0.0,0.0015075832048719268
0.7757757757757758,0.8008008008008008,0.0,0.001491282152982442
0.8008008008008008,0.8258258258258259,0.0,0.0015301889576385687
0.8258258258258259,0.8508508508508509,0.0,0.0014304223640242894
0.8508508508508509,0.8758758758758759,0.0,0.00138081099092046
0.8758758758758759,0.9009009009009009,0.0,0.0013709532430854834
0.9009009009009009,0.9259259259259259,0.0,0.001345242091542264
0.9259259259259259,0.9509509509509511,0.0,0.0012874692858126208
0.9509509509509511,0.9759759759759761,0.0,0.0012964754616649617
0.9759759759759761,1.001001001001001,0.0,0.00125670308007137
1.001001001001001,1.026026026026026,0.0,0.0012115414812022337
1.026026026026026,1.0510510510510511,0.0,0.00121289764648222
1.0510510510510511,1.0760760760760761,0.0,0.0011785388033805654
1.0760760760760761,1.1011011011011012,0.0,0.0011542494919438663
1.1011011011011012,1.1261261261261262,0.0,0.0011087404616594767
1.1261261261261262,1.1511511511511512,0.0,0.0011065353693910155
1.1511511511511512,1.1761761761761762,0.0,0.001108886331083544
1.1761761761761762,1.2012012012012012,0.0,0.0011024099774848677
1.2012012012012012,1.2262262262262262,0.0,0.0010526990719871483
1.2262262262262262,1.2512512512512513,0.0,0.001049163448731449
1.2512512512512513,1.2762762762762763,0.0,0.0010250344175303167
1.2762762762762763,1.3013013013013013,0.0,0.0010264374619293087
1.3013013013013013,1.3263263263263263,0.0,0.0009612323109568558
1.3263263263263263,1.3513513513513515,0.0,0.0010347423166629716
1.3513513513513515,1.3763763763763766,0.0,0.0010029787214172817
1.3763763763763766,1.4014014014014016,0.0,0.0009543137227865781
1.4014014014014016,1.4264264264264266,0.0,0.0009339177128901608
1.4264264264264266,1.4514514514514516,0.0,0.0009257321282361539
1.4514514514514516,1.4764764764764766,0.0,0.0009305271751833834
1.4764764764764766,1.5015015015015016,0.0,0.0009051931088644182
1.5015015015015016,1.5265265265265267,0.0,0.0008896373186436051
1.5265265265265267,1.5515515515515517,0.0,0.0008819757116016482
1.5515515515515517,1.5765765765765767,0.0,0.0009016922369632748
1.5765765765765767,1.6016016016016017,0.0,0.0008637287355004426
1.6016016016016017,1.6266266266266267,0.0,0.0008418448224555473
1.6266266266266267,1.6516516516516517,0.0,0.0008570413992317413
1.6516516516516517,1.6766766766766767,0.0,0.0008188492891393626
1.6766766766766767,1.7017017017017018,0.0,0.0008500377923780714
1.7017017017017018,1.7267267267267268,0.0,0.0008254973861612979
1.7267267267267268,1.7517517517517518,0.0,0.0008335421866328615
1.7517517517517518,1.7767767767767768,0.0,0.0008277823618458046
1.7767767767767768,1.8018018018018018,0.0,0.0007797198328949938
1.8018018018018018,1.8268268268268268,0.0,0.0007970801013462161
1.8268268268268268,1.8518518518518519,0.0,0.0007905901028507421
1.8518518518518519,1.876876876876877,0.0,0.0007701534865150141
1.876876876876877,1.9019019019019021,0.0,0.0007924991212505517
1.9019019019019021,1.9269269269269271,0.0,0.0007095200874575151
1.9269269269269271,1.9519519519519521,0.0,0.0007654536641357276
1.9519519519519521,1.9769769769769772,0.0,0.000763799461047833
1.9769769769769772,2.002002002002002,0.0,0.000713706564322366
2.002002002002002,2.027027027027027,0.0,0.0007226597701918021
2.027027027027027,2.052052052052052,0.0,0.0007307528474301167
2.052052052052052,2.0770770770770772,0.0,0.0007243783169912694
2.0770770770770772,2.1021021021021022,0.0,0.0006882518159140184
2.1021021021021022,2.1271271271271273,0.0,0.0007008419785580705
2.1271271271271273,2.1521521521521523,0.0,0.0006593777553377174
2.1521521521521523,2.1771771771771773,0.0,0.0007006910917773518
2.1771771771771773,2.2022022022022023,0.0,0.0006634597699774174
2.2022022022022023,2.2272272272272273,0.0,0.0006387052665384664
2.2272272272272273,2.2522522522522523,0.0,0.0006489985987557952
2.2522522522522523,2.2772772772772774,0.0,0.0006314014242398532
2.2772772772772774,2.3023023023023024,0.0,0.0006458896338743431
2.3023023023023024,2.3273273273273274,0.0,0.0006404517304587189
2.3273273273273274,2.3523523523523524,0.0,0.0006234397226085472
2.3523523523523524,2.3773773773773774,0.0,0.0006163103656203355
2.3773773773773774,2.4024024024024024,0.0,0.0006126091697728973
2.4024024024024024,2.4274274274274275,0.0,0.0006131999814162676
2.4274274274274275,2.4524524524524525,0.0,0.0006008649845826248
2.4524524524524525,2.4774774774774775,0.0,0.0005934810899512754
2.4774774774774775,2.5025025025025025,0.0,0.0006120578706057173
2.5025025025025025,2.5275275275275275,0.0,0.0005638453481141778
2.5275275275275275,2.5525525525525525,0.0,0.0005891734471672284
2.5525525525525525,2.5775775775775776,0.0,0.0005683346307542908
2.5775775775775776,2.6026026026026026,0.0,0.0005702439589018009
2.6026026026026026,2.6276276276276276,0.0,0.0005749503586909355
2.6276276276276276,2.6526526526526526,0.0,0.0005842827106285256
2.6526526526526526,2.677677677677678,0.0,0.0005704094618067626
2.677677677677678,2.702702702702703,0.0,0.0005634553085572871
2.702702702702703,2.727727727727728,0.0,0.0005699234038471662
2.727727727727728,2.752752752752753,0.0,0.0005527887243524314
2.752752752752753,2.777777777777778,0.0,0.0005595393106242886
2.777777777777778,2.802802802802803,0.0,0.0005512306616975446
2.802802802802803,2.827827827827828,0.0,0.0005270264268307209
2.827827827827828,2.852852852852853,0.0,0.0005318632290585825
2.852852852852853,2.877877877877878,0.0,0.000524388099280126
2.877877877877878,2.902902902902903,0.0,0.0005488929807135243
2.902902902902903,2.927927927927928,0.0,0.000516591361900372
2.927927927927928,2.9529529529529532,0.0,0.0005414980380141738
2.9529529529529532,2.9779779779779783,0.0,0.0004916085563291128
2.9779779779779783,3.0030030030030033,0.0,0.0005139218871989368
3.0030030030030033,3.0280280280280283,0.0,0.0005365740006938827
3.0280280280280283,3.0530530530530533,0.0,0.00053363762022702
3.0530530530530533,3.0780780780780783,0.0,0.0005151172089710997
3.0780780780780783,3.1031031031031033,0.0,0.00051083550967148
3.1031031031031033,3.1281281281281283,0.0,0.0004967782596581255
3.1281281281281283,3.1531531531531534,0.0,0.0004984500340725219
3.1531531531531534,3.1781781781781784,0.0,0.0005105791036104494
3.1781781781781784,3.2032032032032034,0.0,0.0005000877631406189
3.2032032032032034,3.2282282282282284,0.0,0.00047325439722020263
3.2282282282282284,3.2532532532532534,0.0,0.0004680238487146703
3.2532532532532534,3.2782782782782784,0.0,0.0005176357440273245
3.2782782782782784,3.3033033033033035,0.0,0.00048487030060761815
3.3033033033033035,3.3283283283283285,0.0,0.0005049012696093055
3.3283283283283285,3.3533533533533535,0.0,0.0004694169748435885
3.3533533533533535,3.3783783783783785,0.0,0.00047583826805596395
3.3783783783783785,3.4034034034034035,0.0,0.0004857132555980974
3.4034034034034035,3.4284284284284285,0.0,0.0004651081831604441
3.4284284284284285,3.4534534534534536,0.0,0.00048003593145538084
3.4534534534534536,3.4784784784784786,0.0,0.00047958414590047456
3.4784784784784786,3.5035035035035036,0.0,0.0004716006892708001
3.5035035035035036,3.5285285285285286,0.0,0.0004657066223627193
3.5285285285285286,3.5535535535535536,0.0,0.00044346563244707646
3.5535535535535536,3.5785785785785786,0.0,0.0004563171978781848
3.5785785785785786,3.6036036036036037,0.0,0.000450855469872094
3.6036036036036037,3.6286286286286287,0.0,0.00044321832861803323
3.6286286286286287,3.6536536536536537,0.0,0.0004518017476747835
3.6536536536536537,3.6786786786786787,0.0,0.0004234945762547069
3.6786786786786787,3.7037037037037037,0.0,0.00046728297289233084
3.7037037037037037,3.7287287287287287,0.0,0.000456197030902642
3.7287287287287287,3.753753753753754,0.0,0.00042483965517817814
3.753753753753754,3.778778778778779,0.0,0.00047572017370660374
3.778778778778779,3.8038038038038042,0.0,0.00044349777092753286
3.8038038038038042,3.8288288288288292,0.0,0.0004292304280314303
3.8288288288288292,3.8538538538538543,0.0,0.00043985745280048996
3.8538538538538543,3.8788788788788793,0.0,0.0004283693854003572
3.8788788788788793,3.9039039039039043,0.0,0.00043656989436124325
3.9039039039039043,3.9289289289289293,0.0,0.000426017600322093
3.9289289289289293,3.9539539539539543,0.0,0.00039845186245581523
3.9539539539539543,3.9789789789789793,0.0,0.00042895965408470754
3.9789789789789793,4.004004004004004,0.0,0.0003969671156584485
4.004004004004004,4.029029029029029,0.0,0.0004208393344343223
4.029029029029029,4.054054054054054,0.0,0.00041910175553153687
4.054054054054054,4.079079079079079,0.0,0.00041811560975374835
4.079079079079079,4.104104104104104,0.0,0.0004119536052972492
4.104104104104104,4.129129129129129,0.0,0.00038454232964676575
4.129129129129129,4.1541541541541545,0.0,0.0004151301000732404
4.1541541541541545,4.1791791791791795,0.0,0.00041610573376187656
4.1791791791791795,4.2042042042042045,0.0,0.000429989984414178
4.2042042042042045,4.2292292292292295,0.0,0.00037436762226072517
4.2292292292292295,4.2542542542542545,0.0,0.0003980024831065188
4.2542542542542545,4.2792792792792795,0.0,0.00043189268839505864
4.2792792792792795,4.3043043043043046,0.0,0.0004119688271900126
4.3043043043043046,4.32932932932933,0.0,0.00041567081495218406
4.32932932932933,4.354354354354355,0.0,0.00041009514720718624
4.354354354354355,4.37937937937938,0.0,0.00039928885839137066
4.37937937937938,4.404404404404405,0.0,0.0004017230843569975
4.404404404404405,4.42942942942943,0.0,0.0003681250581386728
4.42942942942943,4.454454454454455,0.0,0.0004068529945185553
4.454454454454455,4.47947947947948,0.0,0.00039591517245500096
4.47947947947948,4.504504504504505,0.0,0.0004139132858478812
4.504504504504505,4.52952952952953,0.0,0.0004046571416605971
4.52952952952953,4.554554554554555,0.0,0.0003643014401987572
4.554554554554555,4.57957957957958,0.0,0.00041043749793161585
4.57957957957958,4.604604604604605,0.0,0.00041412140097930075
4.604604604604605,4.62962962962963,0.0,0.00039991508633246243
4.62962962962963,4.654654654654655,0.0,0.000384498916230416
4.654654654654655,4.67967967967968,0.0,0.0004007403200547289
4.67967967967968,4.704704704704705,0.0,0.0003854399019196206
4.704704704704705,4.72972972972973,0.0,0.00037780516385270126
4.72972972972973,4.754754754754755,0.0,0.00037743948024372774
4.754754754754755,4.77977977977978,0.0,0.00040922741263125714
4.77977977977978,4.804804804804805,0.0,0.0004134191741854243
4.804804804804805,4.82982982982983,0.0,0.0003923877264916838
4.82982982982983,4.854854854854855,0.0,0.00037711620770523435
4.854854854854855,4.87987987987988,0.0,0.00037603682344918845
4.87987987987988,4.904904904904905,0.0,0.0003869155170426004
4.904904904904905,4.92992992992993,0.0,0.00038480844978790673
4.92992992992993,4.954954954954955,0.0,0.0003808512621027628
4.954954954954955,4.97997997997998,0.0,0.000380262770514052
4.97997997997998,5.005005005005005,0.0,0.0003856298945610456
5.005005005005005,5.03003003003003,0.0,0.0003828148926179369
5.03003003003003,5.055055055055055,0.0,0.0003667120011054679
5.055055055055055,5.08008008008008,0.0,0.00037645195952856286
5.08008008008008,5.105105105105105,0.0,0.00037560326254748615
5.105105105105105,5.13013013013013,0.0,0.0003712544941873683
5.13013013013013,5.155155155155155,0.0,0.00038168299111868153
5.155155155155155,5.18018018018018,0.0,0.00037438438887110634
5.18018018018018,5.205205205205205,0.0,0.00036651098911505165
5.205205205205205,5.23023023023023,0.0,0.0003891140181233496
5.23023023023023,5.255255255255255,0.0,0.00034812728635902676
5.255255255255255,5.28028028028028,0.0,0.00034380345451051365
5.28028028028028,5.305305305305305,0.0,0.0003373989141341737
5.305305305305305,5.33033033033033,0.0,0.0003878316007228442
5.33033033033033,5.355355355355356,0.0,0.00037586351074671314
5.355355355355356,5.380380380380381,0.0,0.000357078724382312
5.380380380380381,5.405405405405406,0.0,0.00037240432566176454
5.405405405405406,5.430430430430431,0.0,0.0003619980758688298
5.430430430430431,5.455455455455456,0.0,0.0003583729495805635
5.455455455455456,5.480480480480481,0.0,0.00037272080898734217
5.480480480480481,5.505505505505506,0.0,0.00035507520127512954
5.505505505505506,5.530530530530531,0.0,0.0003623007596387554
5.530530530530531,5.555555555555556,0.0,0.0003497978759251661
5.555555555555556,5.580580580580581,0.0,0.0003708730763324539
5.580580580580581,5.605605605605606,0.0,0.00035100956158566767
5.605605605605606,5.630630630630631,0.0,0.0003378880783273082
5.630630630630631,5.655655655655656,0.0,0.00037216635613770196
5.655655655655656,5.680680680680681,0.0,0.0003384409466144393
5.680680680680681,5.705705705705706,0.0,0.0003511257198509416
5.705705705705706,5.730730730730731,0.0,0.0003567588528274891
5.730730730730731,5.755755755755756,0.0,0.0003552529126735031
5.755755755755756,5.780780780780781,0.0,0.00035655671737126396
5.780780780780781,5.805805805805806,0.0,0.000367224128576649
5.805805805805806,5.830830830830831,0.0,0.00034710670691204113
5.830830830830831,5.855855855855856,0.0,0.00035522759214682485
5.855855855855856,5.8808808808808815,0.0,0.0003415827362800408
5.8808808808808815,5.9059059059059065,0.0,0.0003517501211787833
5.9059059059059065,5.9309309309309315,0.0,0.0003294387359871673
5.9309309309309315,5.9559559559559565,0.0,0.00033650206108248615
5.9559559559559565,5.9809809809809815,0.0,0.0003366433135878329
5.9809809809809815,6.0060060060060065,0.0,0.000361273351826459
6.0060060060060065,6.0310310310310316,0.0,0.0003432858702219102
6.0310310310310316,6.056056056056057,0.0,0.0003438567319734362
6.056056056056057,6.081081081081082,0.0,0.0003303538560398834
6.081081081081082,6.106106106106107,0.0,0.0003659476101116831
6.106106106106107,6.131131131131132,0.0,0.00036009653370894256
6.131131131131132,6.156156156156157,0.0,0.00032602700638653274
6.156156156156157,6.181181181181182,0.0,0.0003285785506052464
6.181181181181182,6.206206206206207,0.0,0.00033688620878913794
6.206206206206207,6.231231231231232,0.0,0.0003264269282120374
6.231231231231232,6.256256256256257,0.0,0.0003556374217029518
6.256256256256257,6.281281281281282,0.0,0.0003394528340203659
6.281281281281282,6.306306306306307,0.0,0.00032537053862143756
6.306306306306307,6.331331331331332,0.0,0.00033834391337678096
6.331331331331332,6.356356356356357,0.0,0.0003304374171012331
6.356356356356357,6.381381381381382,0.0,0.0003350492464943171
